provincia;distrito;localidade;ano;desmatamento_km2;area_km2;desmat_relativo_percentual
Nampula;Angoche;Angoche;2001;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2002;0,1691664701530904;458,23341205220214;0,00036917096332080403
Nampula;Angoche;Angoche;2003;0,0593355324096679;458,23341205220214;0,00012948757303386766
Nampula;Angoche;Angoche;2004;0,1209995665024701;458,23341205220214;0,00026405662118912833
Nampula;Angoche;Angoche;2005;0,2750573694228226;458,23341205220214;0,0006002560315079947
Nampula;Angoche;Angoche;2006;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2007;0,1676892423095703;458,23341205220214;0,0003659472179441753
Nampula;Angoche;Angoche;2008;2,914802602377507;458,23341205220214;0,00636095606674236
Nampula;Angoche;Angoche;2009;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2010;3,484663069898182;458,23341205220214;0,00760455911386315
Nampula;Angoche;Angoche;2011;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2012;0,0875911662638346;458,23341205220214;0,00019114967167399872
Nampula;Angoche;Angoche;2013;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2014;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2015;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2016;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2017;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2018;0,1676794310302735;458,23341205220214;0,00036592580684878425
Nampula;Angoche;Angoche;2019;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2020;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2021;0,4260621802547676;458,23341205220214;0,0009297929156816492
Nampula;Angoche;Angoche;2022;0,0;458,23341205220214;0,0
Nampula;Angoche;Angoche;2023;0,105965115849753;458,23341205220214;0,0002312470305803048
Nampula;Angoche;Angoche;2024;0,0;458,23341205220214;0,0
Nampula;Angoche;Aube;2001;0,001717080871582;483,4526442679989;3,5517043746484243e-06
Nampula;Angoche;Aube;2002;0,0188911353759765;483,4526442679989;3,907546188847469e-05
Nampula;Angoche;Aube;2003;0,0034349473876953;483,4526442679989;7,105033819591974e-06
Nampula;Angoche;Aube;2004;0,0094453196411132;483,4526442679989;1,9537217870458575e-05
Nampula;Angoche;Aube;2005;0,0206038119506835;483,4526442679989;4,261805617358855e-05
Nampula;Angoche;Aube;2006;0,1360692318677716;483,4526442679989;0,00028145307194212487
Nampula;Angoche;Aube;2007;0,0034354185791015;483,4526442679989;7,106008457773782e-06
Nampula;Angoche;Aube;2008;0,1105244570341221;483,4526442679989;0,00022861485679009664
Nampula;Angoche;Aube;2009;0,0163147130126953;483,4526442679989;3,3746248378468575e-05
Nampula;Angoche;Aube;2010;0,0687796383487477;483,4526442679989;0,0001422675812496335
Nampula;Angoche;Aube;2011;0,0995723955688477;483,4526442679989;0,00020596101138222419
Nampula;Angoche;Aube;2012;0,0;483,4526442679989;0,0
Nampula;Angoche;Aube;2013;0,0515039891357421;483,4526442679989;0,0001065336796610656
Nampula;Angoche;Aube;2014;0,0575225726318359;483,4526442679989;0,0001189828482972339
Nampula;Angoche;Aube;2015;0,0201468432387408;483,4526442679989;4,1672836993673626e-05
Nampula;Angoche;Aube;2016;0,0515090402832031;483,4526442679989;0,00010654412773187644
Nampula;Angoche;Aube;2017;0,0223252324829101;483,4526442679989;4,617873694064284e-05
Nampula;Angoche;Aube;2018;0,0291972615966796;483,4526442679989;6,0393219362544814e-05
Nampula;Angoche;Aube;2019;0,011162659790039;483,4526442679989;2,3089458548604092e-05
Nampula;Angoche;Aube;2020;0,0240362889404296;483,4526442679989;4,9717980086391336e-05
Nampula;Angoche;Aube;2021;0,060960092590332;483,4526442679989;0,00012609320336355253
Nampula;Angoche;Aube;2022;0,086471345845301;483,4526442679989;0,00017886208064127614
Nampula;Angoche;Aube;2023;0,0884211919555664;483,4526442679989;0,00018289524941878419
Nampula;Angoche;Aube;2024;0,0540873629760742;483,4526442679989;0,00011187727198796996
Nampula;Angoche;Boila - Nametoria;2001;0,1707721718469955;1212,7252071766623;0,00014081687330023352
Nampula;Angoche;Boila - Nametoria;2002;0,8244031815096965;1212,7252071766623;0,0006797938862250453
Nampula;Angoche;Boila - Nametoria;2003;0,2469483407643036;1212,7252071766623;0,00020363091267742547
Nampula;Angoche;Boila - Nametoria;2004;0,44499593450832;1212,7252071766623;0,000366938801861233
Nampula;Angoche;Boila - Nametoria;2005;0,9124307934505671;1212,7252071766623;0,0007523804964644805
Nampula;Angoche;Boila - Nametoria;2006;5,117491438087403;1212,7252071766623;0,004219827713486225
Nampula;Angoche;Boila - Nametoria;2007;0,5144992524593583;1212,7252071766623;0,0004242504809949162
Nampula;Angoche;Boila - Nametoria;2008;10,139834748973225;1212,7252071766623;0,008361197317387102
Nampula;Angoche;Boila - Nametoria;2009;0,9149090547485343;1212,7252071766623;0,0007544240437440302
Nampula;Angoche;Boila - Nametoria;2010;11,256161040188921;1212,7252071766623;0,00928170782101109
Nampula;Angoche;Boila - Nametoria;2011;3,4646977526776483;1212,7252071766623;0,0028569520384125508
Nampula;Angoche;Boila - Nametoria;2012;0,3122528740059645;1212,7252071766623;0,00025748031966196073
Nampula;Angoche;Boila - Nametoria;2013;1,47394238780278;1212,7252071766623;0,0012153968426485138
Nampula;Angoche;Boila - Nametoria;2014;0,7367088797765409;1212,7252071766623;0,0006074821199533471
Nampula;Angoche;Boila - Nametoria;2015;1,7936575719044394;1212,7252071766623;0,0014790305019553786
Nampula;Angoche;Boila - Nametoria;2016;1,1032900111450195;1212,7252071766623;0,0009097609290348485
Nampula;Angoche;Boila - Nametoria;2017;1,2373246980763157;1212,7252071766623;0,0010202844723224015
Nampula;Angoche;Boila - Nametoria;2018;1,3242690433349593;1212,7252071766623;0,0010919778326517857
Nampula;Angoche;Boila - Nametoria;2019;2,270960689938525;1212,7252071766623;0,0018726094555464334
Nampula;Angoche;Boila - Nametoria;2020;2,4116367241122423;1212,7252071766623;0,0019886093814498653
Nampula;Angoche;Boila - Nametoria;2021;1,9455808619004182;1212,7252071766623;0,0016043047925340915
Nampula;Angoche;Boila - Nametoria;2022;0,4025294746144012;1212,7252071766623;0,0003319214214665559
Nampula;Angoche;Boila - Nametoria;2023;0,2813309667408661;1212,7252071766623;0,00023198245165187168
Nampula;Angoche;Boila - Nametoria;2024;1,136490730773925;1212,7252071766623;0,0009371378809052561
Nampula;Angoche;Namaponda;2001;0,3391483939208989;839,7450628413594;0,0004038706613806781
Nampula;Angoche;Namaponda;2002;1,0138216221313483;839,7450628413594;0,001207296913066668
Nampula;Angoche;Namaponda;2003;0,489741540676461;839,7450628413594;0,0005832026436920899
Nampula;Angoche;Namaponda;2004;0,6297190931485059;839,7450628413594;0,0007498931771242451
Nampula;Angoche;Namaponda;2005;3,1524923436571286;839,7450628413594;0,003754106434386602
Nampula;Angoche;Namaponda;2006;9,619112389822654;839,7450628413594;0,011454800766884472
Nampula;Angoche;Namaponda;2007;0,844389861877441;839,7450628413594;0,0010055312013629058
Nampula;Angoche;Namaponda;2008;17,109941348836642;839,7450628413594;0,02037516158885589
Nampula;Angoche;Namaponda;2009;1,0199146996866852;839,7450628413594;0,0012145527789537748
Nampula;Angoche;Namaponda;2010;10,165501232598444;839,7450628413594;0,012105461148175707
Nampula;Angoche;Namaponda;2011;16,565047661111564;839,7450628413594;0,01972628169442534
Nampula;Angoche;Namaponda;2012;0,8702661390624983;839,7450628413594;0,0010363456453293906
Nampula;Angoche;Namaponda;2013;1,9238748292892145;839,7450628413594;0,002291022495303034
Nampula;Angoche;Namaponda;2014;2,069193698109108;839,7450628413594;0,002464073669105942
Nampula;Angoche;Namaponda;2015;1,638692457964486;839,7450628413594;0,0019514166030578494
Nampula;Angoche;Namaponda;2016;4,689248224938999;839,7450628413594;0,005584133128538404
Nampula;Angoche;Namaponda;2017;4,45386325483328;839,7450628413594;0,005303827854329026
Nampula;Angoche;Namaponda;2018;2,414431315140788;839,7450628413594;0,0028751956063562006
Nampula;Angoche;Namaponda;2019;0,6645570694661463;839,7450628413594;0,0007913795494284332
Nampula;Angoche;Namaponda;2020;3,338650431437177;839,7450628413594;0,003975790485913102
Nampula;Angoche;Namaponda;2021;3,892106451854031;839,7450628413594;0,004634866728105205
Nampula;Angoche;Namaponda;2022;1,9630209038423407;839,7450628413594;0,0023376391129949223
Nampula;Angoche;Namaponda;2023;0,9948019206789516;839,7450628413594;0,001184647537328701
Nampula;Angoche;Namaponda;2024;1,8475889696155003;839,7450628413594;0,002200178424823366
Nampula;Erati;Intete;2001;1,119974518597053;689,0498888613619;0,0016253895932670183
Nampula;Erati;Intete;2002;0,521550439009364;689,0498888613619;0,0007569124492149813
Nampula;Erati;Intete;2003;0,218644932489612;689,0498888613619;0,0003173136459696952
Nampula;Erati;Intete;2004;0,8476629385375973;689,0498888613619;0,0012301909516861539
Nampula;Erati;Intete;2005;1,7978685255871376;689,0498888613619;0,0026091993550105227
Nampula;Erati;Intete;2006;2,2288544447682077;689,0498888613619;0,003234677896039335
Nampula;Erati;Intete;2007;3,2769210842605783;689,0498888613619;0,004755709473628405
Nampula;Erati;Intete;2008;7,038566773193002;689,0498888613619;0,010214887030638758
Nampula;Erati;Intete;2009;2,0673198889016526;689,0498888613619;0,003000247039177161
Nampula;Erati;Intete;2010;0,7427914870605457;689,0498888613619;0,0010779937694903202
Nampula;Erati;Intete;2011;11,78944866009702;689,0498888613619;0,017109717091136605
Nampula;Erati;Intete;2012;1,6065911037942333;689,0498888613619;0,002331603458276564
Nampula;Erati;Intete;2013;1,3435585412451656;689,0498888613619;0,0019498712110169022
Nampula;Erati;Intete;2014;0,7149506125227383;689,0498888613619;0,0010375890397488878
Nampula;Erati;Intete;2015;0,2498183547918582;689,0498888613619;0,000362554814724195
Nampula;Erati;Intete;2016;1,3697913575882252;689,0498888613619;0,0019879422081495028
Nampula;Erati;Intete;2017;1,421131983852011;689,0498888613619;0,0020624515101517493
Nampula;Erati;Intete;2018;0,5321242562117037;689,0498888613619;0,0007722579523102834
Nampula;Erati;Intete;2019;0,019932559387207;689,0498888613619;2,8927599741936058e-05
Nampula;Erati;Intete;2020;0,4470396631955612;689,0498888613619;0,000648776917930113
Nampula;Erati;Intete;2021;0,6906178693799787;689,0498888613619;0,0010022755689304411
Nampula;Erati;Intete;2022;1,166049959951602;689,0498888613619;0,0016922576707449604
Nampula;Erati;Intete;2023;0,1525114744873046;689,0498888613619;0,00022133589592377134
Nampula;Erati;Intete;2024;0,6903420743367518;689,0498888613619;0,0010018753148302879
Nampula;Erati;Nacaroa;2001;0,5556669151800423;928,5445327774364;0,0005984278573241361
Nampula;Erati;Nacaroa;2002;0,240925870727539;928,5445327774364;0,0002594661453736508
Nampula;Erati;Nacaroa;2003;0,2452642499389647;928,5445327774364;0,0002641383813927988
Nampula;Erati;Nacaroa;2004;0,4008571602050784;928,5445327774364;0,0004317048305761337
Nampula;Erati;Nacaroa;2005;0,581562235676365;928,5445327774364;0,0006263159333207341
Nampula;Erati;Nacaroa;2006;1,015096976755419;928,5445327774364;0,0010932130241713765
Nampula;Erati;Nacaroa;2007;0,951872469300512;928,5445327774364;0,0010251231208623863
Nampula;Erati;Nacaroa;2008;4,3900938836310885;928,5445327774364;0,00472793035623134
Nampula;Erati;Nacaroa;2009;0,9256482829589836;928,5445327774364;0,0009968808713893456
Nampula;Erati;Nacaroa;2010;0,2938361489868163;928,5445327774364;0,0003164480955026485
Nampula;Erati;Nacaroa;2011;4,665498346667283;928,5445327774364;0,005024528368835445
Nampula;Erati;Nacaroa;2012;0,4551638943747131;928,5445327774364;0,0004901906998614698
Nampula;Erati;Nacaroa;2013;0,3487146582593728;928,5445327774364;0,0003755497404268886
Nampula;Erati;Nacaroa;2014;0,3691995234375007;928,5445327774364;0,0003976110034627649
Nampula;Erati;Nacaroa;2015;0,2532325525254193;928,5445327774364;0,0002727198788925688
Nampula;Erati;Nacaroa;2016;0,4697688312377926;928,5445327774364;0,0005059195489877402
Nampula;Erati;Nacaroa;2017;0,1828583151245117;928,5445327774364;0,0001969300433847271
Nampula;Erati;Nacaroa;2018;0,1220668423208199;928,5445327774364;0,00013146040713383662
Nampula;Erati;Nacaroa;2019;0,0528603865356445;928,5445327774364;5,692821902416462e-05
Nampula;Erati;Nacaroa;2020;0,288279901325779;928,5445327774364;0,0003104642708556845
Nampula;Erati;Nacaroa;2021;0,3517913796796009;928,5445327774364;0,0003788632286997936
Nampula;Erati;Nacaroa;2022;0,1739123340645583;928,5445327774364;0,0001872956308776668
Nampula;Erati;Nacaroa;2023;0,2699623246483895;928,5445327774364;0,0002907370784262611
Nampula;Erati;Nacaroa;2024;0,1316537949242684;928,5445327774364;0,00014178511668198535
Nampula;Erati;Saua-Saua;2001;0,5177064676166602;1091,5313830069147;0,00047429370852398165
Nampula;Erati;Saua-Saua;2002;1,2287692478369618;1091,5313830069147;0,0011257296555706798
Nampula;Erati;Saua-Saua;2003;1,0610193970545123;1091,5313830069147;0,0009720466251109071
Nampula;Erati;Saua-Saua;2004;1,4553758188905015;1091,5313830069147;0,00133333392108368
Nampula;Erati;Saua-Saua;2005;1,3133265204223608;1091,5313830069147;0,0012031962991338391
Nampula;Erati;Saua-Saua;2006;2,8861755394198547;1091,5313830069147;0,0026441525954747297
Nampula;Erati;Saua-Saua;2007;1,2061298997108585;1091,5313830069147;0,0011049887511142846
Nampula;Erati;Saua-Saua;2008;15,601945620538023;1091,5313830069147;0,01429362990696456
Nampula;Erati;Saua-Saua;2009;4,081241373623459;1091,5313830069147;0,003739005068622571
Nampula;Erati;Saua-Saua;2010;2,890650428729352;1091,5313830069147;0,0026482522387641146
Nampula;Erati;Saua-Saua;2011;3,30190079682784;1091,5313830069147;0,0030250168233659693
Nampula;Erati;Saua-Saua;2012;2,401423731379488;1091,5313830069147;0,002200050102786898
Nampula;Erati;Saua-Saua;2013;4,249255338939928;1091,5313830069147;0,003892930066045577
Nampula;Erati;Saua-Saua;2014;1,1849083018092763;1091,5313830069147;0,001085546710113941
Nampula;Erati;Saua-Saua;2015;0,9770227535074868;1091,5313830069147;0,0008950935985147919
Nampula;Erati;Saua-Saua;2016;1,8793071625900009;1091,5313830069147;0,0017217161062405256
Nampula;Erati;Saua-Saua;2017;1,2362694988769507;1091,5313830069147;0,0011326009660586362
Nampula;Erati;Saua-Saua;2018;1,7066582131160968;1091,5313830069147;0,001563544795583111
Nampula;Erati;Saua-Saua;2019;1,1918030612445922;1091,5313830069147;0,0010918633030609275
Nampula;Erati;Saua-Saua;2020;2,994900571567198;1091,5313830069147;0,0027437603885624843
Nampula;Erati;Saua-Saua;2021;1,8482472394574347;1091,5313830069147;0,0016932607419549808
Nampula;Erati;Saua-Saua;2022;2,384276212260404;1091,5313830069147;0,002184340504889817
Nampula;Erati;Saua-Saua;2023;2,940962649408547;1091,5313830069147;0,002694345481214548
Nampula;Erati;Saua-Saua;2024;1,9059073083211235;1091,5313830069147;0,0017460856719215831
Nampula;Lalaua;Lalaua;2001;1,0851875730432852;2903,0723832998865;0,0003738065848050836
Nampula;Lalaua;Lalaua;2002;3,099307398063628;2903,0723832998865;0,0010675956327829083
Nampula;Lalaua;Lalaua;2003;2,511656511575618;2903,0723832998865;0,0008651718524223117
Nampula;Lalaua;Lalaua;2004;4,199266953699446;2903,0723832998865;0,001446490613825547
Nampula;Lalaua;Lalaua;2005;2,6139191774011943;2903,0723832998865;0,0009003975210669686
Nampula;Lalaua;Lalaua;2006;1,7536898672475758;2903,0723832998865;0,0006040806551485907
Nampula;Lalaua;Lalaua;2007;3,353685723346068;2903,0723832998865;0,001155219464260817
Nampula;Lalaua;Lalaua;2008;9,421803410167486;2903,0723832998865;0,0032454593500206973
Nampula;Lalaua;Lalaua;2009;4,719884083426918;2903,0723832998865;0,0016258237688382693
Nampula;Lalaua;Lalaua;2010;10,349955024675427;2903,0723832998865;0,0035651729127438294
Nampula;Lalaua;Lalaua;2011;1,8408309198220654;2903,0723832998865;0,0006340974928532838
Nampula;Lalaua;Lalaua;2012;2,6791449067442685;2903,0723832998865;0,00092286534850327
Nampula;Lalaua;Lalaua;2013;4,4996857285357255;2903,0723832998865;0,0015499736604641557
Nampula;Lalaua;Lalaua;2014;3,0708479692531165;2903,0723832998865;0,0010577924225790476
Nampula;Lalaua;Lalaua;2015;2,8845957290216178;2903,0723832998865;0,0009936354827442275
Nampula;Lalaua;Lalaua;2016;7,86794275712985;2903,0723832998865;0,0027102123951130894
Nampula;Lalaua;Lalaua;2017;8,149254464823388;2903,0723832998865;0,0028071137708114017
Nampula;Lalaua;Lalaua;2018;4,006037200225471;2903,0723832998865;0,001379930181303939
Nampula;Lalaua;Lalaua;2019;5,000981265770042;2903,0723832998865;0,001722651248566351
Nampula;Lalaua;Lalaua;2020;3,4623463109138055;2903,0723832998865;0,001192648977969402
Nampula;Lalaua;Lalaua;2021;4,824304821870207;2903,0723832998865;0,0016617928128910377
Nampula;Lalaua;Lalaua;2022;2,4371460702514653;2903,0723832998865;0,0008395057885126487
Nampula;Lalaua;Lalaua;2023;4,203426100080663;2903,0723832998865;0,0014479232844007426
Nampula;Lalaua;Lalaua;2024;6,955168653969205;2903,0723832998865;0,0023957958106657165
Nampula;Lalaua;Meti;2001;1,4657908571272333;1635,029485394379;0,0008964920022672715
Nampula;Lalaua;Meti;2002;1,4608791121878821;1635,029485394379;0,0008934879310971626
Nampula;Lalaua;Meti;2003;3,269246337575634;1635,029485394379;0,001999502985591157
Nampula;Lalaua;Meti;2004;1,2619189374844422;1635,029485394379;0,0007718019453209186
Nampula;Lalaua;Meti;2005;3,5355810408631516;1635,029485394379;0,002162395890989298
Nampula;Lalaua;Meti;2006;0,0772589281795726;1635,029485394379;4,725231493971332e-05
Nampula;Lalaua;Meti;2007;6,367930326474886;1635,029485394379;0,0038946883731206246
Nampula;Lalaua;Meti;2008;2,5094723125023974;1635,029485394379;0,0015348177723517307
Nampula;Lalaua;Meti;2009;2,908197960641416;1635,029485394379;0,001778682272472867
Nampula;Lalaua;Meti;2010;6,021612599451407;1635,029485394379;0,0036828770693385737
Nampula;Lalaua;Meti;2011;2,134988882386689;1635,029485394379;0,0013057800495088422
Nampula;Lalaua;Meti;2012;1,975304060125611;1635,029485394379;0,0012081152528262546
Nampula;Lalaua;Meti;2013;2,2623439443620246;1635,029485394379;0,001383671649087315
Nampula;Lalaua;Meti;2014;1,1640141839324356;1635,029485394379;0,0007119224419684813
Nampula;Lalaua;Meti;2015;3,300614095198334;1635,029485394379;0,002018687812472205
Nampula;Lalaua;Meti;2016;5,725825904941937;1635,029485394379;0,003501971038498326
Nampula;Lalaua;Meti;2017;8,584605396162518;1635,029485394379;0,005250428492481809
Nampula;Lalaua;Meti;2018;2,697228878357886;1635,029485394379;0,0016496515215487372
Nampula;Lalaua;Meti;2019;6,85401914794299;1635,029485394379;0,00419198504318701
Nampula;Lalaua;Meti;2020;2,187070840018953;1635,029485394379;0,0013376338833983891
Nampula;Lalaua;Meti;2021;2,3360037210853717;1635,029485394379;0,0014287226878492124
Nampula;Lalaua;Meti;2022;2,206628483772068;1635,029485394379;0,0013495955293061984
Nampula;Lalaua;Meti;2023;4,7621809575190746;1635,029485394379;0,002912596378266786
Nampula;Lalaua;Meti;2024;9,291632115783907;1635,029485394379;0,005682852938607838
Nampula;Malema;Chihulo;2001;0,3228883608398437;1590,4137577016413;0,00020302160948762173
Nampula;Malema;Chihulo;2002;0,6024262020519779;1590,4137577016413;0,00037878583427407194
Nampula;Malema;Chihulo;2003;3,5235277502340856;1590,4137577016413;0,002215478665958002
Nampula;Malema;Chihulo;2004;1,416909740096028;1590,4137577016413;0,0008909063652364593
Nampula;Malema;Chihulo;2005;2,81301533298244;1590,4137577016413;0,001768731765152497
Nampula;Malema;Chihulo;2006;0,0;1590,4137577016413;0,0
Nampula;Malema;Chihulo;2007;6,4300527156771725;1590,4137577016413;0,004043006220575865
Nampula;Malema;Chihulo;2008;1,9729957005347152;1590,4137577016413;0,001240554975697617
Nampula;Malema;Chihulo;2009;3,044516463138117;1590,4137577016413;0,0019142920817899907
Nampula;Malema;Chihulo;2010;4,952727216936188;1590,4137577016413;0,003114112408140593
Nampula;Malema;Chihulo;2011;1,9039952946818042;1590,4137577016413;0,0011971697839393252
Nampula;Malema;Chihulo;2012;2,1412687070669154;1590,4137577016413;0,0013463595222926973
Nampula;Malema;Chihulo;2013;2,4874222413567013;1590,4137577016413;0,0015640095096708395
Nampula;Malema;Chihulo;2014;1,6929645148538026;1590,4137577016413;0,0010644805520925327
Nampula;Malema;Chihulo;2015;3,3482468726849666;1590,4137577016413;0,0021052677999488806
Nampula;Malema;Chihulo;2016;5,13216887754816;1590,4137577016413;0,0032269394380521612
Nampula;Malema;Chihulo;2017;6,694400797017891;1590,4137577016413;0,00420921962262964
Nampula;Malema;Chihulo;2018;6,089309155383305;1590,4137577016413;0,003828757847381278
Nampula;Malema;Chihulo;2019;6,062675134147611;1590,4137577016413;0,00381201124851245
Nampula;Malema;Chihulo;2020;4,008201663739125;1590,4137577016413;0,0025202257238591216
Nampula;Malema;Chihulo;2021;7,072250705909864;1590,4137577016413;0,004446799250611491
Nampula;Malema;Chihulo;2022;6,568121313464833;1590,4137577016413;0,0041298192257571
Nampula;Malema;Chihulo;2023;9,224359521919492;1590,4137577016413;0,005799974677815863
Nampula;Malema;Chihulo;2024;16,838528124419042;1590,4137577016413;0,010587514125099715
Nampula;Malema;Malema;2001;3,550523844637765;2392,3836268407813;0,0014840946931769237
Nampula;Malema;Malema;2002;4,9410432280453005;2392,3836268407813;0,0020653222888714156
Nampula;Malema;Malema;2003;7,272671516156116;2392,3836268407813;0,0030399269726485755
Nampula;Malema;Malema;2004;3,2856978591461807;2392,3836268407813;0,0013733992417783972
Nampula;Malema;Malema;2005;5,793443946446079;2392,3836268407813;0,0024216199615512777
Nampula;Malema;Malema;2006;2,9045743549642027;2392,3836268407813;0,0012140922226590329
Nampula;Malema;Malema;2007;8,476816289585718;2392,3836268407813;0,0035432512555603904
Nampula;Malema;Malema;2008;4,485715362536629;2392,3836268407813;0,00187499835403077
Nampula;Malema;Malema;2009;7,062646138435634;2392,3836268407813;0,0029521378006428186
Nampula;Malema;Malema;2010;7,29770993944428;2392,3836268407813;0,003050392862402732
Nampula;Malema;Malema;2011;2,721438642022347;2392,3836268407813;0,0011375427466940547
Nampula;Malema;Malema;2012;2,8833157489576156;2392,3836268407813;0,0012052062706870829
Nampula;Malema;Malema;2013;7,359266127532846;2392,3836268407813;0,0030761229281822964
Nampula;Malema;Malema;2014;5,412638628627642;2392,3836268407813;0,0022624459421565274
Nampula;Malema;Malema;2015;5,74900199711317;2392,3836268407813;0,002403043530566588
Nampula;Malema;Malema;2016;7,257093255157599;2392,3836268407813;0,00303341536605516
Nampula;Malema;Malema;2017;8,308089794032679;2392,3836268407813;0,0034727247339523784
Nampula;Malema;Malema;2018;6,68125859602889;2392,3836268407813;0,0027927204153506534
Nampula;Malema;Malema;2019;9,518537569854644;2392,3836268407813;0,003978683628772437
Nampula;Malema;Malema;2020;6,979922461166107;2392,3836268407813;0,002917559869101477
Nampula;Malema;Malema;2021;5,6097575948768785;2392,3836268407813;0,002344840322404623
Nampula;Malema;Malema;2022;5,847555439666869;2392,3836268407813;0,002444238195773289
Nampula;Malema;Malema;2023;7,933206501447854;2392,3836268407813;0,003316026080618143
Nampula;Malema;Malema;2024;12,275002675570349;2392,3836268407813;0,00513086719782474
Nampula;Malema;Mutuali (Canhunha);2001;2,043801296608356;2054,6398256413804;0,0009947248520651832
Nampula;Malema;Mutuali (Canhunha);2002;0,43596533378571134;2054,6398256413804;0,00021218577015055158
Nampula;Malema;Mutuali (Canhunha);2003;4,088337340568515;2054,6398256413804;0,001989807308097073
Nampula;Malema;Mutuali (Canhunha);2004;2,314989003185317;2054,6398256413804;0,0011267128059598793
Nampula;Malema;Mutuali (Canhunha);2005;4,4274679585205075;2054,6398256413804;0,002154863301716845
Nampula;Malema;Mutuali (Canhunha);2006;0,0;2054,6398256413804;0,0
Nampula;Malema;Mutuali (Canhunha);2007;9,230063545032927;2054,6398256413804;0,004492302460919958
Nampula;Malema;Mutuali (Canhunha);2008;3,3511860402815303;2054,6398256413804;0,0016310333317107865
Nampula;Malema;Mutuali (Canhunha);2009;6,663985683430021;2054,6398256413804;0,0032433838769526323
Nampula;Malema;Mutuali (Canhunha);2010;2,1735259652458643;2054,6398256413804;0,001057862277427321
Nampula;Malema;Mutuali (Canhunha);2011;1,8027433899344643;2054,6398256413804;0,0008774011714543284
Nampula;Malema;Mutuali (Canhunha);2012;3,1405436746366644;2054,6398256413804;0,0015285129955350232
Nampula;Malema;Mutuali (Canhunha);2013;3,2383203806580756;2054,6398256413804;0,001576101241806308
Nampula;Malema;Mutuali (Canhunha);2014;2,2647653205018243;2054,6398256413804;0,0011022687734551485
Nampula;Malema;Mutuali (Canhunha);2015;3,5380539941779667;2054,6398256413804;0,0017219825830415414
Nampula;Malema;Mutuali (Canhunha);2016;3,3736329349824814;2054,6398256413804;0,0016419583096172886
Nampula;Malema;Mutuali (Canhunha);2017;5,350787308708879;2054,6398256413804;0,0026042458838441756
Nampula;Malema;Mutuali (Canhunha);2018;2,303123802756156;2054,6398256413804;0,001120937973660278
Nampula;Malema;Mutuali (Canhunha);2019;4,142409455415617;2054,6398256413804;0,002016124385266656
Nampula;Malema;Mutuali (Canhunha);2020;3,40392261476309;2054,6398256413804;0,0016567003969664195
Nampula;Malema;Mutuali (Canhunha);2021;3,3427648177370517;2054,6398256413804;0,0016269346948405265
Nampula;Malema;Mutuali (Canhunha);2022;3,157058648361388;2054,6398256413804;0,001536550887879278
Nampula;Malema;Mutuali (Canhunha);2023;3,5404467677602733;2054,6398256413804;0,0017231471538594753
Nampula;Malema;Mutuali (Canhunha);2024;6,441328990136961;2054,6398256413804;0,0031350161277664437
Nampula;Meconta;7 De Abril;2001;1,0355805696411138;472,1798911250595;0,0021931907501898137
Nampula;Meconta;7 De Abril;2002;0,7829544006879035;472,1798911250595;0,0016581697259965135
Nampula;Meconta;7 De Abril;2003;0,4251989973826689;472,1798911250595;0,0009005021293252249
Nampula;Meconta;7 De Abril;2004;1,0351340671793654;472,1798911250595;0,0021922451307974152
Nampula;Meconta;7 De Abril;2005;2,3355217296195274;472,1798911250595;0,00494625411525827
Nampula;Meconta;7 De Abril;2006;3,0242681208819264;472,1798911250595;0,006404906641991944
Nampula;Meconta;7 De Abril;2007;2,260523198594265;472,1798911250595;0,004787419458308852
Nampula;Meconta;7 De Abril;2008;8,275153029341615;472,1798911250595;0,017525424493670134
Nampula;Meconta;7 De Abril;2009;1,846262858263919;472,1798911250595;0,003910083620598162
Nampula;Meconta;7 De Abril;2010;2,7015927311585743;472,1798911250595;0,0057215327927699535
Nampula;Meconta;7 De Abril;2011;3,398077796511416;472,1798911250595;0,00719657456910086
Nampula;Meconta;7 De Abril;2012;2,2040879455363;472,1798911250595;0,0046678987965468755
Nampula;Meconta;7 De Abril;2013;2,496186966462739;472,1798911250595;0,005286516883459592
Nampula;Meconta;7 De Abril;2014;1,199208371886728;472,1798911250595;0,0025397277487386916
Nampula;Meconta;7 De Abril;2015;0,3882521643504422;472,1798911250595;0,0008222547627459455
Nampula;Meconta;7 De Abril;2016;2,1010831636663694;472,1798911250595;0,004449751467941877
Nampula;Meconta;7 De Abril;2017;5,4216423963196805;472,1798911250595;0,01148215436155397
Nampula;Meconta;7 De Abril;2018;1,0181677451602735;472,1798911250595;0,0021563132278553687
Nampula;Meconta;7 De Abril;2019;1,2095268485394657;472,1798911250595;0,0025615805994142087
Nampula;Meconta;7 De Abril;2020;2,521824808475755;472,1798911250595;0,005340813651481476
